,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,yyyy,mm,dd,week_relative,week_absolute,Date
1554,10,1640169,0,78.47,3.966,130.978,7.17,2012,9,14,141,37,9/14/2012
1555,10,1671858,0,81.93,4.125,131.01,7.17,2012,9,21,142,38,9/21/2012
1556,10,1694862,0,82.52,3.966,131.043,7.17,2012,9,28,143,39,9/28/2012
1557,10,2218596,1,55.73,3.722,130.385,7.545,2012,10,3,144,40,10/3/2012
1558,10,1880437,0,90.78,3.811,130.756,7.17,2012,10,10,145,41,10/10/2012
1559,10,1734835,0,72.71,4.449,131.15,6.943,2012,10,19,146,42,10/19/2012
1560,10,1744349,0,70.5,4.301,131.193,6.943,2012,10,26,147,43,10/26/2012
1561,10,1768347,0,73.265,4.244,131.169,7.162,2012,11,2,148,44,11/2/2012
1562,10,1792345,0,76.03,4.186,131.145,7.382,2012,11,7,149,45,11/7/2012
1563,10,1776654,0,76.03,4.242,131.138,7.294,2012,11,16,150,46,11/16/2012
1564,10,1760963,0,76.03,4.299,131.131,7.206,2012,11,23,151,47,11/23/2012
1565,10,1745272,0,76.03,4.355,131.123,7.119,2012,11,30,152,48,11/30/2012
1566,10,1729580,0,76.03,4.412,131.116,7.031,2012,12,7,153,49,12/7/2012
1567,10,1713889,0,76.03,4.468,131.108,6.943,2012,12,12,154,50,12/12/2012
1568,10,1713889,0,76.03,4.468,131.108,6.943,2012,12,21,155,51,12/21/2012
1569,10,1713889,0,76.03,4.468,131.108,6.943,2012,12,28,157,52,12/28/2012
1570,11,1182490,0,75.11,2.603,214.985,7.564,2010,1,9,0,1,1/9/2010
1571,11,1230469,0,74.989,2.626,214.822,7.509,2010,1,15,1,2,1/15/2010
1572,11,1278448,0,74.868,2.649,214.658,7.454,2010,1,22,2,3,1/22/2010
1573,11,1326427,0,74.746,2.671,214.495,7.399,2010,1,29,3,4,1/29/2010
1574,11,1374405,0,74.625,2.694,214.332,7.344,2010,2,5,4,5,2/5/2010
1575,11,1438852,0,61.462,2.604,214.476,7.356,2010,2,12,5,6,2/12/2010
1576,11,1503299,0,48.3,2.514,214.62,7.368,2010,2,19,6,7,2/19/2010
1577,11,1336405,0,52.79,2.561,214.648,7.368,2010,2,26,7,8,2/26/2010
1578,11,1339312,0,61.605,2.602,214.765,7.412,2010,3,5,8,9,3/5/2010
1579,11,1342218,0,70.42,2.642,214.882,7.455,2010,3,11,9,10,3/11/2010
1580,11,1364207,0,61.51,2.72,214.53,7.368,2010,3,19,10,11,3/19/2010
1581,11,1245624,0,58.09,2.732,214.324,7.368,2010,3,26,11,12,3/26/2010
1582,11,1320973,0,68.875,2.718,214.41,7.356,2010,4,2,12,13,4/2/2010
1583,11,1396322,0,79.66,2.705,214.496,7.343,2010,4,7,13,14,4/7/2010
1584,11,1323243,0,67.81,2.808,213.773,7.343,2010,4,16,14,15,4/16/2010
1585,11,1283767,0,68.37,2.795,213.722,7.343,2010,4,23,15,16,4/23/2010
1586,11,1383888,0,58.585,2.676,214.048,7.356,2010,4,20,16,17,4/20/2010
1587,11,1426623,0,53.96,2.625,214.675,7.368,2010,5,5,17,18,5/5/2010
1588,11,1299778,0,71.025,2.772,214.448,7.454,2010,5,13,18,19,5/13/2010
1589,11,1271647,0,76.97,2.826,213.912,7.343,2010,5,21,19,20,5/21/2010
1590,11,1264273,0,79.69,2.759,214.204,7.343,2010,5,28,20,21,5/28/2010
1591,11,1316954,0,83.115,2.693,214.519,7.344,2010,6,4,21,22,6/4/2010
1592,11,1369635,0,86.54,2.627,214.834,7.346,2010,6,9,22,23,6/9/2010
1593,11,1336523,0,84.13,2.637,214.786,7.343,2010,6,18,23,24,6/18/2010
1594,11,1262025,0,84.5,2.653,214.666,7.343,2010,6,25,24,25,6/25/2010
1595,11,1287177,0,80.035,2.744,214.144,7.343,2010,7,2,25,26,7/2/2010
1596,11,1312330,0,75.57,2.835,213.621,7.343,2010,7,7,26,27,7/7/2010
1597,11,1290610,0,84.9,2.623,214.418,7.346,2010,7,16,27,28,7/16/2010
1598,11,1244390,0,84.57,2.608,214.556,7.346,2010,7,23,28,29,7/23/2010
1599,11,1250179,0,83.26,2.64,214.695,7.346,2010,7,30,29,30,7/30/2010
1600,11,1294542,0,80.74,2.651,214.856,7.4,2010,8,6,30,31,8/6/2010
1601,11,1338906,0,78.22,2.662,215.017,7.455,2010,8,12,31,32,8/12/2010
1602,11,1430192,0,88.93,2.664,214.931,7.346,2010,8,20,32,33,8/20/2010
1603,11,1311263,0,87.7,2.619,214.89,7.346,2010,8,27,33,34,8/27/2010
1604,11,1470308,0,69.57,2.77,213.912,7.343,2010,9,3,34,35,9/3/2010
1605,11,1280156,0,83.01,2.642,214.427,7.346,2010,9,8,35,36,9/8/2010
1606,11,1215676,0,83.04,2.582,214.832,7.346,2010,9,17,36,37,9/17/2010
1607,11,1170103,0,77.36,2.624,214.908,7.346,2010,9,24,37,38,9/24/2010
1608,11,1200766,0,79.645,2.594,214.857,7.346,2010,10,1,38,39,10/1/2010
1609,11,1231428,1,81.93,2.565,214.807,7.346,2010,10,8,39,40,10/8/2010
1610,11,1369760,0,62.395,2.782,214.949,7.564,2010,10,14,40,41,10/14/2010
1611,11,1169831,0,72.6,2.725,215.178,7.564,2010,10,22,41,42,10/22/2010
1612,11,1195036,0,74.21,2.716,215.227,7.564,2010,10,29,42,43,10/29/2010
1613,11,1339571,0,82.81,2.668,214.788,7.343,2010,11,5,43,44,11/5/2010
1614,11,1315959,0,70.72,2.72,214.998,7.454,2010,11,12,44,45,11/12/2010
1615,11,1292347,0,58.63,2.771,215.207,7.564,2010,11,19,45,46,11/19/2010
1616,11,1757243,1,69.9,2.735,215.061,7.564,2010,11,26,46,47,11/26/2010
1617,11,1453284,0,56.055,2.608,214.639,7.368,2010,12,2,47,48,12/2/2010
1618,11,1281676,0,63.74,2.728,215.326,7.564,2010,12,10,48,49,12/10/2010
1619,11,1843971,0,54.63,2.869,214.705,7.564,2010,12,17,49,50,12/17/2010
1620,11,2306265,0,59.33,2.886,214.702,7.564,2010,12,24,50,51,12/24/2010
1621,11,1172003,1,55.03,2.943,214.699,7.564,2010,12,31,51,52,12/31/2010
1622,11,1225038,0,66.398,3.234,216.539,7.567,2010,1,1,52,53,1/1/2010
1623,11,1278073,0,77.765,3.524,218.379,7.57,2011,1,6,53,1,1/6/2011
1624,11,1194450,0,45.34,2.983,214.747,7.551,2011,1,14,54,2,1/14/2011
1625,11,1187776,0,51.51,3.016,215.127,7.551,2011,1,21,55,3,1/21/2011
1626,11,1100419,0,51.04,3.01,215.507,7.551,2011,1,28,56,4,1/28/2011
1627,11,1224488,0,62.602,3.181,218.081,7.466,2011,2,4,57,5,2/4/2011
1628,11,1348557,0,74.165,3.352,220.655,7.382,2011,2,10,58,6,2/10/2011
1629,11,1554747,0,61.5,3.045,216.584,7.551,2011,2,18,59,7,2/18/2011
1630,11,1323999,0,68.74,3.065,216.878,7.551,2011,2,25,60,8,2/25/2011
1631,11,1343637,0,86.14,3.699,218.645,7.574,2011,3,5,61,9,3/5/2011
1632,11,1367725,0,78.155,3.593,218.184,7.562,2011,3,11,62,10,3/11/2011
1633,11,1391814,0,70.17,3.488,217.724,7.551,2011,3,18,63,11,3/18/2011
1634,11,1229777,0,73.74,3.473,217.967,7.551,2011,3,25,64,12,3/25/2011
1635,11,1411002,0,56.835,3.138,216.529,7.551,2011,4,2,65,13,4/2/2011
1636,11,1398299,0,62.86,3.338,218.246,7.468,2011,4,8,66,14,4/8/2011
1637,11,1385597,0,68.885,3.537,219.962,7.386,2011,4,13,67,15,4/13/2011
1638,11,1388119,0,78.31,3.807,218.851,7.574,2011,4,22,68,16,4/22/2011
1639,11,1357590,0,79.97,3.81,219.024,7.574,2011,4,29,69,17,4/29/2011
1640,11,1403199,0,90.04,3.684,218.902,7.567,2011,5,7,70,18,5/7/2011
1641,11,1277959,0,80.93,3.899,219.368,7.574,2011,5,13,71,19,5/13/2011
1642,11,1239467,0,76.97,3.907,219.127,7.574,2011,5,20,72,20,5/20/2011
1643,11,1216877,0,85.61,3.786,218.886,7.574,2011,5,27,73,21,5/27/2011
1644,11,1331453,0,71.39,3.906,219.196,7.574,2011,6,4,74,22,6/4/2011
1645,11,1334480,0,79.645,3.772,218.776,7.574,2011,6,10,75,23,6/10/2011
1646,11,1337507,0,87.9,3.637,218.355,7.574,2011,6,17,76,24,6/17/2011
1647,11,1254588,0,86.13,3.594,218.451,7.574,2011,6,24,77,25,6/24/2011
1648,11,1178905,0,54.43,2.976,214.696,7.551,2011,7,1,78,26,7/1/2011
1649,11,1346271,0,76.97,3.285,220.43,7.197,2011,7,9,79,27,7/9/2011
1650,11,1266547,0,88.3,3.575,218.728,7.567,2011,7,15,80,28,7/15/2011
1651,11,1290576,0,87.8,3.651,218.786,7.567,2011,7,22,81,29,7/22/2011
1652,11,1212939,0,89.46,3.682,218.844,7.567,2011,7,29,82,30,7/29/2011
1653,11,1331015,0,80.37,3.551,218.549,7.57,2011,8,5,83,31,8/5/2011
1654,11,1407592,0,84.94,3.552,218.786,7.569,2011,8,12,84,32,8/12/2011
1655,11,1484170,0,89.51,3.554,219.023,7.567,2011,8,19,85,33,8/19/2011
1656,11,1304707,0,89.09,3.523,219.087,7.567,2011,8,26,86,34,8/26/2011
1657,11,1277073,0,87,3.534,219.15,7.567,2011,9,2,87,35,9/2/2011
1658,11,1249440,1,84.91,3.546,219.214,7.567,2011,9,9,88,36,9/9/2011
1659,11,1458736,0,67.87,3.342,220.907,7.382,2011,9,14,89,37,9/14/2011
1660,11,1235775,0,82.14,3.467,219.741,7.567,2011,9,23,90,38,9/23/2011
1661,11,1190516,0,84.4,3.355,220.086,7.567,2011,9,30,91,39,9/30/2011
1662,11,1314627,0,85.79,3.648,218.404,7.574,2011,10,6,92,40,10/6/2011
1663,11,1286389,0,75.56,3.274,220.749,7.197,2011,10,14,93,41,10/14/2011
1664,11,1325108,0,70.91,3.353,220.914,7.197,2011,10,21,94,42,10/21/2011
1665,11,1310684,0,72.66,3.372,221.08,7.197,2011,10,28,95,43,10/28/2011
1666,11,1366897,0,53.95,3.24,216.866,7.551,2011,11,3,96,44,11/3/2011
1667,11,1366054,0,64.2,3.297,221.412,7.197,2011,11,11,97,45,11/11/2011
1668,11,1315092,0,66.17,3.308,221.643,7.197,2011,11,18,98,46,11/18/2011
1669,11,1848953,1,70.03,3.236,221.901,7.197,2011,11,25,99,47,11/25/2011
1670,11,1601571,0,80.165,3.437,220.431,7.382,2011,12,2,100,48,12/2/2011
1671,11,1354188,0,90.3,3.638,218.961,7.567,2011,12,8,101,49,12/8/2011
1672,11,1783910,0,59.69,3.159,222.643,7.197,2011,12,16,102,50,12/16/2011
1673,11,2213518,0,54.29,3.112,222.826,7.197,2011,12,23,103,51,12/23/2011
1674,11,1352084,1,48.86,3.129,223.009,7.197,2011,12,30,104,52,12/30/2011
1675,11,1361595,0,81.67,3.501,225.252,6.664,2012,1,6,105,1,1/6/2012
1676,11,1264737,0,53.1,3.261,223.376,6.833,2012,1,13,106,2,1/13/2012
1677,11,1207303,0,56.43,3.268,223.47,6.833,2012,1,20,107,3,1/20/2012
1678,11,1162676,0,58.36,3.29,223.565,6.833,2012,1,27,108,4,1/27/2012
1679,11,1438383,0,62.61,3.63,224.347,6.833,2012,2,3,109,5,2/3/2012
1680,11,1503996,0,57.69,3.57,224.132,6.833,2012,2,10,110,6,2/10/2012
1681,11,1569608,0,52.77,3.51,223.917,6.833,2012,2,17,111,7,2/17/2012
1682,11,1379473,0,61.11,3.555,224.132,6.833,2012,2,24,112,8,2/24/2012
1683,11,1376732,0,60.24,3.36,223.659,6.833,2012,3,2,113,9,3/2/2012
1684,11,1399341,0,86.94,3.417,225.464,6.334,2012,3,8,114,10,3/8/2012
1685,11,1441884,0,64.21,3.734,224.717,6.833,2012,3,16,115,11,3/16/2012
1686,11,1300594,0,67.16,3.787,224.791,6.833,2012,3,23,116,12,3/23/2012
1687,11,1300104,0,70.23,3.845,224.865,6.833,2012,3,30,117,13,3/30/2012
1688,11,1370251,0,79.07,3.749,225.18,6.664,2012,4,5,118,14,4/5/2012
1689,11,1472752,0,72.74,3.891,225.014,6.664,2012,4,13,119,15,4/13/2012
1690,11,1315357,0,71.97,3.877,225.069,6.664,2012,4,20,120,16,4/20/2012
1691,11,1236238,0,73.4,3.814,225.124,6.664,2012,4,27,121,17,4/27/2012
1692,11,1329516,0,73.385,3.716,225.923,6.349,2012,5,4,122,18,5/4/2012
1693,11,1422794,0,73.37,3.617,226.721,6.034,2012,5,10,123,19,5/10/2012
1694,11,1352442,0,72.53,3.63,225.251,6.664,2012,5,18,124,20,5/18/2012
1695,11,1297336,0,78.44,3.561,225.252,6.664,2012,5,25,125,21,5/25/2012
1696,11,1283886,0,54.44,3.157,223.192,6.833,2012,6,1,126,22,6/1/2012
1697,11,1528727,0,78.815,3.559,225.165,6.499,2012,6,6,127,23,6/6/2012
1698,11,1417875,0,84.97,3.393,225.264,6.664,2012,6,15,128,24,6/15/2012
1699,11,1355680,0,83.26,3.346,225.307,6.664,2012,6,22,129,25,6/22/2012
1700,11,1297029,0,87.86,3.286,225.349,6.664,2012,6,29,130,26,6/29/2012
1701,11,1304720,0,85.838,3.39,225.525,6.499,2012,7,6,131,27,7/6/2012
1702,11,1312412,0,83.815,3.493,225.7,6.334,2012,7,11,132,28,7/11/2012
1703,11,1344484,0,82.41,3.311,225.444,6.334,2012,7,20,133,29,7/20/2012
1704,11,1272395,0,85.43,3.407,225.454,6.334,2012,7,27,134,30,7/27/2012
1705,11,1343369,0,83.765,3.43,225.353,6.499,2012,8,3,135,31,8/3/2012
1706,11,1414344,0,82.1,3.452,225.252,6.664,2012,8,8,136,32,8/8/2012
1707,11,1421307,0,87.73,3.571,225.556,6.334,2012,8,17,137,33,8/17/2012
1708,11,1409516,0,83.17,3.62,225.693,6.334,2012,8,24,138,34,8/24/2012
1709,11,1372872,0,86.49,3.638,225.829,6.334,2012,8,31,139,35,8/31/2012
1710,11,1413383,0,61.44,3.669,224.562,6.833,2012,9,5,140,36,9/5/2012
1711,11,1267675,0,79.61,3.717,226.112,6.334,2012,9,14,141,37,9/14/2012
1712,11,1326133,0,73.64,3.721,226.315,6.334,2012,9,21,142,38,9/21/2012
1713,11,1227431,0,77.67,3.666,226.518,6.334,2012,9,28,143,39,9/28/2012
1714,11,1574288,1,52.23,3.409,223.754,6.833,2012,10,3,144,40,10/3/2012
1715,11,1388974,0,86.21,3.494,225.474,6.334,2012,10,10,145,41,10/10/2012
1716,11,1232073,0,73.77,3.594,226.969,6.034,2012,10,19,146,42,10/19/2012
1717,11,1200729,0,74.26,3.506,226.987,6.034,2012,10,26,147,43,10/26/2012
1718,11,1250438,0,74.695,3.597,226.111,6.349,2012,11,2,148,44,11/2/2012
1719,11,1300147,0,75.13,3.688,225.235,6.664,2012,11,7,149,45,11/7/2012
1720,11,1302511,0,74.092,3.671,225.573,6.538,2012,11,16,150,46,11/16/2012
1721,11,1304874,0,73.054,3.653,225.911,6.412,2012,11,23,151,47,11/23/2012
1722,11,1307238,0,72.016,3.636,226.248,6.286,2012,11,30,152,48,11/30/2012
1723,11,1309601,0,70.978,3.618,226.586,6.16,2012,12,7,153,49,12/7/2012
1724,11,1311965,0,69.94,3.601,226.924,6.034,2012,12,12,154,50,12/12/2012
1725,11,1311965,0,69.94,3.601,226.924,6.034,2012,12,21,155,51,12/21/2012
1726,11,1311965,0,69.94,3.601,226.924,6.034,2012,12,28,157,52,12/28/2012
1727,12,850936,0,85.2,3.001,126.235,14.313,2010,1,9,0,1,1/9/2010
1728,12,883675,0,82.878,3.025,126.269,14.27,2010,1,15,1,2,1/15/2010
1729,12,916413,0,80.555,3.048,126.303,14.226,2010,1,22,2,3,1/22/2010
1730,12,949151,0,78.232,3.072,126.337,14.183,2010,1,29,3,4,1/29/2010
1731,12,981890,0,75.91,3.096,126.371,14.14,2010,2,5,4,5,2/5/2010
1732,12,1038656,0,65.37,3.005,126.449,14.057,2010,2,12,5,6,2/12/2010
1733,12,1095422,0,54.83,2.915,126.526,13.975,2010,2,19,6,7,2/19/2010
1734,12,1048617,0,50.23,2.825,126.552,13.975,2010,2,26,7,8,2/26/2010
1735,12,1060632,0,56.728,2.944,126.484,14.111,2010,3,5,8,9,3/5/2010
1736,12,1072646,0,63.225,3.064,126.417,14.247,2010,3,11,9,10,3/11/2010
1737,12,972088,0,59.57,3.054,126.607,13.975,2010,3,19,10,11,3/19/2010
1738,12,981616,0,60.06,3.083,126.605,13.975,2010,3,26,11,12,3/26/2010
1739,12,1015487,0,70.725,3.012,126.371,14.037,2010,4,2,12,13,4/2/2010
1740,12,1049357,0,81.39,2.941,126.136,14.099,2010,4,7,13,14,4/7/2010
1741,12,957998,0,64.95,3.109,126.562,14.099,2010,4,16,14,15,4/16/2010
1742,12,993833,0,64.55,3.05,126.471,14.099,2010,4,23,15,16,4/23/2010
1743,12,1027133,0,58.425,3.034,126.411,14.037,2010,4,20,16,17,4/20/2010
1744,12,1077018,0,53.77,2.987,126.578,13.975,2010,5,5,17,18,5/5/2010
1745,12,947873,0,66.965,3.137,126.35,14.206,2010,5,13,18,19,5/13/2010
1746,12,958375,0,76.2,3.12,126.184,14.099,2010,5,21,19,20,5/21/2010
1747,12,955451,0,67.84,3.058,126.16,14.099,2010,5,28,20,21,5/28/2010
1748,12,961514,0,80.395,3.09,126.123,14.14,2010,6,4,21,22,6/4/2010
1749,12,967577,0,92.95,3.123,126.085,14.18,2010,6,9,22,23,6/9/2010
1750,12,956211,0,81.06,3.043,126.114,14.099,2010,6,18,23,24,6/18/2010
1751,12,958008,0,87.27,3.084,126.127,14.099,2010,6,25,24,25,6/25/2010
1752,12,1000624,0,78.71,3.106,126.208,14.099,2010,7,2,25,26,7/2/2010
1753,12,1043240,0,70.15,3.127,126.29,14.099,2010,7,7,26,27,7/7/2010
1754,12,916403,0,97.18,3.094,126.15,14.18,2010,7,16,27,28,7/16/2010
1755,12,912404,0,99.22,3.112,126.128,14.18,2010,7,23,28,29,7/23/2010
1756,12,913548,0,96.31,3.017,126.107,14.18,2010,7,30,29,30,7/30/2010
1757,12,918424,0,87.862,3.052,126.139,14.213,2010,8,6,30,31,8/6/2010
1758,12,923300,0,79.415,3.086,126.172,14.247,2010,8,12,31,32,8/12/2010
1759,12,948447,0,92.81,3.041,126.077,14.18,2010,8,20,32,33,8/20/2010
1760,12,1004516,0,93.19,3.129,126.089,14.18,2010,8,27,33,34,8/27/2010
1761,12,1041239,0,59.25,3.09,126.602,14.099,2010,9,3,34,35,9/3/2010
1762,12,943506,0,90.37,3.1,126.152,14.18,2010,9,8,35,36,9/8/2010
1763,12,852883,0,82.45,3.028,126.145,14.18,2010,9,17,36,37,9/17/2010
1764,12,851919,0,81.77,2.939,126.19,14.18,2010,9,24,37,38,9/24/2010
1765,12,877519,0,82.7,2.992,126.152,14.18,2010,10,1,38,39,10/1/2010
1766,12,903119,1,83.63,3.044,126.115,14.18,2010,10,8,39,40,10/8/2010
1767,12,992177,0,62.505,3.09,126.56,14.313,2010,10,14,40,41,10/14/2010
1768,12,857883,0,68.85,3.014,126.382,14.313,2010,10,22,41,42,10/22/2010
1769,12,955295,0,61.09,3.016,126.436,14.313,2010,10,29,42,43,10/29/2010
1770,12,1016040,0,90.84,2.949,126.112,14.099,2010,11,5,43,44,11/5/2010
1771,12,955267,0,74.51,3.055,126.36,14.206,2010,11,12,44,45,11/12/2010
1772,12,894494,0,58.18,3.161,126.607,14.313,2010,11,19,45,46,11/19/2010
1773,12,1601377,1,47.66,3.162,126.669,14.313,2010,11,26,46,47,11/26/2010
1774,12,1051729,0,48.99,2.936,126.55,13.975,2010,12,2,47,48,12/2/2010
1775,12,942475,0,57.79,3.13,126.546,14.313,2010,12,10,48,49,12/10/2010
1776,12,1295605,0,52.77,3.236,126.879,14.313,2010,12,17,49,50,12/17/2010
1777,12,1768250,0,52.02,3.236,126.984,14.313,2010,12,24,50,51,12/24/2010
1778,12,891737,1,45.64,3.148,127.088,14.313,2010,12,31,51,52,12/31/2010
1779,12,937733,0,61.19,3.478,127.996,13.966,2010,1,1,52,53,1/1/2010
1780,12,983728,0,76.74,3.807,128.905,13.62,2011,1,6,53,1,1/6/2011
1781,12,812012,0,43.15,3.312,127.301,14.021,2011,1,14,54,2,1/14/2011
1782,12,802106,0,53.53,3.223,127.44,14.021,2011,1,21,55,3,1/21/2011
1783,12,873119,0,50.74,3.342,127.58,14.021,2011,1,28,56,4,1/28/2011
1784,12,967418,0,61.91,3.546,128.583,13.609,2011,2,4,57,5,2/4/2011
1785,12,1061717,0,73.08,3.75,129.586,13.196,2011,2,10,58,6,2/10/2011
1786,12,1128485,0,53.35,3.43,127.995,14.021,2011,2,18,59,7,2/18/2011
1787,12,1046204,0,48.45,3.53,128.13,14.021,2011,2,25,60,8,2/25/2011
1788,12,970329,0,71.81,4.031,129.049,13.736,2011,3,5,61,9,3/5/2011
1789,12,989915,0,68.01,3.862,128.781,13.878,2011,3,11,62,10,3/11/2011
1790,12,1009502,0,64.21,3.692,128.512,14.021,2011,3,18,63,11,3/18/2011
1791,12,954107,0,54.4,3.909,128.616,14.021,2011,3,25,64,12,3/25/2011
1792,12,1065658,0,48.43,3.511,127.992,14.021,2011,4,2,65,13,4/2/2011
1793,12,1043553,0,53.565,3.68,128.675,13.667,2011,4,8,66,14,4/8/2011
1794,12,1021448,0,58.7,3.848,129.358,13.313,2011,4,13,67,15,4/13/2011
1795,12,1016019,0,72.12,4.134,128.955,13.736,2011,4,22,68,16,4/22/2011
1796,12,994966,0,68.27,4.151,129,13.736,2011,4,29,69,17,4/29/2011
1797,12,988713,0,90.61,3.803,129.185,13.503,2011,5,7,70,18,5/7/2011
1798,12,977034,0,70.93,4.202,129.089,13.736,2011,5,13,71,19,5/13/2011
1799,12,924135,0,66.59,4.169,129.076,13.736,2011,5,20,72,20,5/20/2011
1800,12,964333,0,76.67,4.087,129.062,13.736,2011,5,27,73,21,5/27/2011
1801,12,1021154,0,68.4,4.193,129.044,13.736,2011,6,4,74,22,6/4/2011
1802,12,1003830,0,77.62,4.064,129.044,13.736,2011,6,10,75,23,6/10/2011
1803,12,986505,0,86.84,3.935,129.043,13.736,2011,6,17,76,24,6/17/2011
1804,12,997283,0,88.95,3.898,129.066,13.736,2011,6,24,77,25,6/24/2011
1805,12,910110,0,37.64,3.287,127.192,14.021,2011,7,1,78,26,7/1/2011
1806,12,951245,0,70.44,3.827,129.694,12.89,2011,7,9,79,27,7/9/2011
1807,12,936002,0,88.1,3.692,129.134,13.503,2011,7,15,80,28,7/15/2011
1808,12,922232,0,91.17,3.794,129.151,13.503,2011,7,22,81,29,7/22/2011
1809,12,890547,0,93.29,3.805,129.168,13.503,2011,7,29,82,30,7/29/2011
1810,12,971040,0,77.185,3.854,128.968,13.62,2011,8,5,83,31,8/5/2011
1811,12,968928,0,84.462,3.798,129.104,13.561,2011,8,12,84,32,8/12/2011
1812,12,966817,0,91.74,3.743,129.241,13.503,2011,8,19,85,33,8/19/2011
1813,12,1017593,0,94.61,3.74,129.283,13.503,2011,8,26,86,34,8/26/2011
1814,12,970222,0,91.305,3.827,129.326,13.503,2011,9,2,87,35,9/2/2011
1815,12,922851,1,88,3.913,129.369,13.503,2011,9,9,88,36,9/9/2011
1816,12,1039468,0,59.265,3.781,129.643,13.196,2011,9,14,89,37,9/14/2011
1817,12,871693,0,82.95,3.789,129.518,13.503,2011,9,23,90,38,9/23/2011
1818,12,866401,0,83.26,3.877,129.606,13.503,2011,9,30,91,39,9/30/2011
1819,12,996938,0,78.72,3.981,129.036,13.736,2011,10,6,92,40,10/6/2011
1820,12,927600,0,67.31,3.805,129.771,12.89,2011,10,14,93,41,10/14/2011
1821,12,938605,0,73.05,3.842,129.782,12.89,2011,10,21,94,42,10/21/2011
1822,12,990926,0,67.41,3.727,129.794,12.89,2011,10,28,95,43,10/28/2011
1823,12,1042047,0,54.525,3.6,128.129,14.021,2011,11,3,96,44,11/3/2011
1824,12,1095092,0,48.76,3.824,129.817,12.89,2011,11,11,97,45,11/11/2011
1825,12,970641,0,54.2,3.813,129.827,12.89,2011,11,18,98,46,11/18/2011
1826,12,1591920,1,53.25,3.622,129.836,12.89,2011,11,25,99,47,11/25/2011
1827,12,1273917,0,72.145,3.662,129.519,13.196,2011,12,2,100,48,12/2/2011
1828,12,955914,0,91.04,3.701,129.202,13.503,2011,12,8,101,49,12/8/2011
1829,12,1293404,0,43.29,3.6,129.898,12.89,2011,12,16,102,50,12/16/2011
1830,12,1617612,0,45.4,3.541,129.985,12.89,2011,12,23,103,51,12/23/2011
1831,12,1111638,1,44.64,3.428,130.071,12.89,2011,12,30,104,52,12/30/2011
1832,12,981345,0,78.11,4.277,130.959,11.627,2012,1,6,105,1,1/6/2012
1833,12,865468,0,48.07,3.657,130.244,12.187,2012,1,13,106,2,1/13/2012
1834,12,855923,0,46.2,3.66,130.279,12.187,2012,1,20,107,3,1/20/2012
1835,12,888204,0,50.43,3.675,130.314,12.187,2012,1,27,108,4,1/27/2012
1836,12,1147637,0,52.27,4.178,130.646,12.187,2012,2,3,109,5,2/3/2012
1837,12,1193843,0,52.035,3.98,130.55,12.187,2012,2,10,110,6,2/10/2012
1838,12,1240049,0,51.8,3.781,130.455,12.187,2012,2,17,111,7,2/17/2012
1839,12,1112035,0,53.13,3.95,130.55,12.187,2012,2,24,112,8,2/24/2012
1840,12,1058768,0,50.58,3.702,130.35,12.187,2012,3,2,113,9,3/2/2012
1841,12,958667,0,88.16,3.76,130.738,10.926,2012,3,8,114,10,3/8/2012
1842,12,1088499,0,64.44,4.273,130.826,12.187,2012,3,16,115,11,3/16/2012
1843,12,1045420,0,56.26,4.038,130.897,12.187,2012,3,23,116,12,3/23/2012
1844,12,1025382,0,64.36,4.294,130.967,12.187,2012,3,30,117,13,3/30/2012
1845,12,1073434,0,76.03,4.171,131.136,11.627,2012,4,5,118,14,4/5/2012
1846,12,1083811,0,64.28,4.254,131.108,11.627,2012,4,13,119,15,4/13/2012
1847,12,1006487,0,66.73,4.222,131.117,11.627,2012,4,20,120,16,4/20/2012
1848,12,1004252,0,77.99,4.193,131.127,11.627,2012,4,27,121,17,4/27/2012
1849,12,992039,0,79.8,4.079,131.101,10.913,2012,5,4,122,18,5/4/2012
1850,12,979826,0,81.61,3.966,131.076,10.199,2012,5,10,123,19,5/10/2012
1851,12,1020486,0,84.51,4.11,131.098,11.627,2012,5,18,124,20,5/18/2012
1852,12,991514,0,83.84,4.293,131.029,11.627,2012,5,25,125,21,5/25/2012
1853,12,945824,0,50.43,3.599,130.158,12.187,2012,6,1,126,22,6/1/2012
1854,12,1071832,0,76.59,3.943,130.879,11.276,2012,6,6,127,23,6/6/2012
1855,12,1019556,0,85.94,4.144,130.83,11.627,2012,6,15,128,24,6/15/2012
1856,12,981386,0,91.61,4.014,130.793,11.627,2012,6,22,129,25,6/22/2012
1857,12,943125,0,90.47,3.875,130.756,11.627,2012,6,29,130,26,6/29/2012
1858,12,950427,0,91.268,3.899,130.782,11.276,2012,7,6,131,27,7/6/2012
1859,12,957729,0,92.065,3.923,130.808,10.926,2012,7,11,132,28,7/11/2012
1860,12,941550,0,85.53,3.726,130.701,10.926,2012,7,20,133,29,7/20/2012
1861,12,916968,0,93.47,3.769,130.72,10.926,2012,7,27,134,30,7/27/2012
1862,12,1001600,0,89.15,3.936,130.805,11.276,2012,8,3,135,31,8/3/2012
1863,12,1086231,0,84.83,4.103,130.89,11.627,2012,8,8,136,32,8/8/2012
1864,12,1005003,0,94.87,4.002,130.791,10.926,2012,8,17,137,33,8/17/2012
